date_time,open,high,low,close,volume
2020-11-20 01:44:00,17972.89,17972.89,17960.9,17966.89,26.634298
2020-11-20 01:45:00,17965.68,17965.68,17949.01,17949.77,44.872952
2020-11-20 01:46:00,17949.96,17955.81,17927.01,17930.04,52.513544
2020-11-20 01:47:00,17929.02,17950.0,17929.02,17940.69,32.627853
2020-11-20 01:48:00,17940.69,17949.83,17928.81,17945.33,17.971268
2020-11-20 01:49:00,17944.8,17947.88,17930.74,17939.98,27.105626
2020-11-20 01:50:00,17939.98,17939.98,17910.58,17922.78,52.927084
2020-11-20 01:51:00,17922.79,17948.11,17921.87,17948.08,35.239711
2020-11-20 01:52:00,17948.08,17950.0,17934.78,17939.4,43.659653
2020-11-20 01:53:00,17939.4,17949.67,17935.74,17948.3,23.717292
2020-11-20 01:54:00,17948.3,17949.95,17931.44,17939.41,38.538766
2020-11-20 01:55:00,17939.41,17946.59,17931.65,17945.77,29.664902
2020-11-20 01:56:00,17945.77,17971.6,17945.76,17955.97,71.875585
2020-11-20 01:57:00,17955.97,17975.0,17953.91,17975.0,28.795653
2020-11-20 01:58:00,17974.99,17993.0,17970.66,17971.02,62.657919
2020-11-20 01:59:00,17971.03,17979.94,17962.34,17969.4,30.601144
2020-11-20 02:00:00,17969.29,17995.0,17963.11,17993.0,48.240008
2020-11-20 02:01:00,17993.0,18009.5,17992.25,17996.69,107.009745
2020-11-20 02:02:00,17996.69,18010.19,17990.53,18010.15,49.926806
2020-11-20 02:03:00,18010.16,18019.0,17995.96,18003.08,54.288964
2020-11-20 02:04:00,18003.08,18003.09,17985.28,17988.7,66.493104
2020-11-20 02:05:00,17988.69,17989.66,17968.08,17968.24,47.936483
2020-11-20 02:06:00,17970.88,17987.44,17970.0,17986.77,30.654716
2020-11-20 02:07:00,17986.77,18007.75,17986.77,17988.0,47.016407
2020-11-20 02:08:00,17989.01,18005.0,17989.01,18004.99,27.794918
2020-11-20 02:09:00,18004.99,18027.65,17996.14,18026.72,84.536418
2020-11-20 02:10:00,18026.72,18033.57,18004.29,18005.82,84.677558
2020-11-20 02:11:00,18005.81,18015.73,17999.99,18007.77,88.112429
2020-11-20 02:12:00,18007.77,18014.0,17997.13,18010.97,38.604522
2020-11-20 02:13:00,18010.97,18030.01,18009.95,18017.76,52.350487
2020-11-20 02:14:00,18017.76,18029.99,18017.76,18024.51,36.491803
2020-11-20 02:15:00,18024.52,18030.02,18015.15,18028.84,53.834428
2020-11-20 02:16:00,18028.84,18031.12,18020.46,18026.92,58.944356
2020-11-20 02:17:00,18026.92,18026.93,18006.25,18010.48,65.338133
2020-11-20 02:18:00,18010.49,18013.03,17996.62,17996.62,38.422479
2020-11-20 02:19:00,17996.62,18014.08,17990.41,18012.9,52.328098
2020-11-20 02:20:00,18012.76,18018.04,17997.77,18001.21,41.610695
2020-11-20 02:21:00,18001.22,18004.61,17993.96,18002.53,27.517364
2020-11-20 02:22:00,18002.53,18007.33,17985.0,18003.69,64.861351
2020-11-20 02:23:00,18003.69,18009.99,17993.05,18009.04,35.138688
2020-11-20 02:24:00,18009.04,18011.07,17989.32,18004.79,58.488984
2020-11-20 02:25:00,18004.8,18021.04,17999.9,18019.12,55.076495
2020-11-20 02:26:00,18019.11,18019.99,18012.25,18018.62,21.347073
2020-11-20 02:27:00,18018.62,18019.07,18016.33,18019.0,24.879505
2020-11-20 02:28:00,18019.0,18019.0,18000.04,18000.1,39.680795
2020-11-20 02:29:00,18000.1,18000.11,17988.0,17989.26,40.574497
2020-11-20 02:30:00,17989.26,18010.0,17985.18,18009.14,34.154382
2020-11-20 02:31:00,18009.24,18024.0,18005.84,18023.99,55.723973
2020-11-20 02:32:00,18023.51,18023.51,18017.9,18019.97,20.928238
2020-11-20 02:33:00,18019.96,18019.97,18003.67,18007.17,24.538206
2020-11-20 02:34:00,18007.18,18013.27,18004.45,18012.7,18.771868
2020-11-20 02:35:00,18012.71,18015.0,18005.76,18014.99,17.195022
2020-11-20 02:36:00,18014.99,18017.55,18010.11,18016.39,26.451777
2020-11-20 02:37:00,18016.4,18016.4,18002.16,18002.19,51.779734
2020-11-20 02:38:00,18002.18,18003.86,17998.0,17998.0,35.23587
2020-11-20 02:39:00,17998.0,18006.52,17990.0,18005.67,59.860955
2020-11-20 02:40:00,18005.67,18006.72,17990.99,17991.0,37.700797
2020-11-20 02:41:00,17990.99,17992.07,17985.2,17986.59,18.517443
2020-11-20 02:42:00,17986.59,17990.3,17971.68,17984.58,48.871045
2020-11-20 02:43:00,17984.57,17990.4,17978.27,17983.36,29.233297
2020-11-20 02:44:00,17983.35,17985.03,17969.84,17979.38,45.840092
2020-11-20 02:45:00,17979.0,17992.0,17977.42,17990.41,23.820444
2020-11-20 02:46:00,17990.4,17990.5,17980.56,17986.89,16.622943
2020-11-20 02:47:00,17986.9,17990.4,17977.83,17983.25,25.469667
2020-11-20 02:48:00,17983.25,17992.0,17979.21,17986.18,16.599237
2020-11-20 02:49:00,17986.18,17997.56,17985.97,17993.27,21.525557
2020-11-20 02:50:00,17993.27,17995.58,17984.17,17986.13,16.727377
2020-11-20 02:51:00,17986.12,17989.26,17938.32,17939.73,66.046383
2020-11-20 02:52:00,17939.72,17944.92,17926.0,17932.71,46.13291
2020-11-20 02:53:00,17932.72,17943.49,17905.0,17914.0,62.743047
2020-11-20 02:54:00,17913.99,17934.48,17906.02,17918.83,44.540624
2020-11-20 02:55:00,17918.83,17938.28,17911.53,17918.4,58.54537
2020-11-20 02:56:00,17918.4,17946.61,17916.04,17938.01,27.568225
2020-11-20 02:57:00,17938.01,17945.99,17930.7,17937.71,24.305239
2020-11-20 02:58:00,17937.71,17956.88,17936.48,17947.47,30.908649
2020-11-20 02:59:00,17947.48,17947.48,17930.0,17934.02,17.077555
2020-11-20 03:00:00,17934.01,17938.59,17903.1,17907.15,121.761024
2020-11-20 03:01:00,17907.15,17929.11,17900.0,17920.61,71.25576
2020-11-20 03:02:00,17920.61,17937.94,17912.85,17926.09,25.716209
2020-11-20 03:03:00,17926.09,17930.59,17920.2,17925.42,29.322331
2020-11-20 03:04:00,17925.42,17949.98,17924.92,17945.68,24.067126
2020-11-20 03:05:00,17945.68,17949.97,17933.23,17946.22,40.591201
2020-11-20 03:06:00,17946.02,17954.87,17939.51,17951.59,45.931112
2020-11-20 03:07:00,17951.59,17958.0,17944.0,17958.0,71.577965
2020-11-20 03:08:00,17957.99,17964.37,17949.75,17950.62,22.513581
2020-11-20 03:09:00,17950.62,17955.05,17939.49,17948.61,29.836268
2020-11-20 03:10:00,17948.61,17951.47,17916.95,17920.8,45.845659
2020-11-20 03:11:00,17920.8,17921.34,17892.72,17905.86,76.790551
2020-11-20 03:12:00,17905.85,17936.29,17892.15,17892.65,95.241724
2020-11-20 03:13:00,17892.66,17899.99,17880.96,17899.4,61.17271
2020-11-20 03:14:00,17899.4,17912.02,17893.1,17894.35,53.841465
2020-11-20 03:15:00,17894.53,17915.26,17894.52,17896.83,38.408404
2020-11-20 03:16:00,17896.83,17904.88,17880.0,17889.91,62.004796
2020-11-20 03:17:00,17889.91,17897.5,17885.0,17888.28,42.822473
2020-11-20 03:18:00,17888.28,17901.22,17885.54,17898.27,47.531349
2020-11-20 03:19:00,17898.28,17898.62,17885.0,17885.53,55.44809
2020-11-20 03:20:00,17885.54,17904.04,17884.98,17895.49,80.122011
2020-11-20 03:21:00,17895.49,17902.44,17892.68,17896.3,34.547778
2020-11-20 03:22:00,17896.31,17905.0,17892.31,17896.15,23.866741
2020-11-20 03:23:00,17896.16,17928.0,17894.36,17922.47,60.817653
2020-11-20 03:24:00,17922.47,17923.13,17907.63,17910.01,41.40353
2020-11-20 03:25:00,17910.01,17910.67,17895.0,17901.06,41.569646
2020-11-20 03:26:00,17901.06,17902.58,17869.76,17879.57,119.860594
2020-11-20 03:27:00,17879.57,17879.58,17870.0,17873.2,43.402653
2020-11-20 03:28:00,17873.69,17895.56,17873.2,17887.51,85.758367
2020-11-20 03:29:00,17887.57,17904.02,17887.57,17902.62,21.13032
2020-11-20 03:30:00,17902.62,17909.62,17898.08,17907.21,33.071738
2020-11-20 03:31:00,17907.2,17907.21,17890.52,17890.53,25.766676
2020-11-20 03:32:00,17890.53,17929.29,17890.52,17925.84,47.581823
2020-11-20 03:33:00,17925.83,17941.83,17924.35,17937.25,40.840334
2020-11-20 03:34:00,17937.24,17942.25,17927.93,17938.65,29.656606
2020-11-20 03:35:00,17938.65,17942.25,17927.59,17934.58,25.004135
2020-11-20 03:36:00,17935.74,17939.68,17927.6,17933.66,35.139681
2020-11-20 03:37:00,17933.65,17938.55,17930.0,17930.65,10.334438
2020-11-20 03:38:00,17930.65,17945.73,17928.8,17935.63,48.46258
2020-11-20 03:39:00,17936.42,17936.42,17932.83,17932.84,8.575672
2020-11-20 03:40:00,17932.84,17948.46,17932.84,17945.87,32.824783
2020-11-20 03:41:00,17945.88,17948.03,17930.24,17934.87,25.212812
2020-11-20 03:42:00,17934.88,17938.46,17922.64,17937.76,25.037279
2020-11-20 03:43:00,17937.77,17945.11,17937.77,17942.09,14.581681
2020-11-20 03:44:00,17942.09,17944.99,17934.38,17936.87,34.028952
2020-11-20 03:45:00,17936.88,17953.89,17936.21,17952.47,34.884982
2020-11-20 03:46:00,17952.48,17952.83,17942.15,17951.44,21.280766
2020-11-20 03:47:00,17951.44,17954.64,17950.0,17954.63,17.299416
2020-11-20 03:48:00,17954.63,17954.82,17944.0,17945.07,30.886968
2020-11-20 03:49:00,17945.08,17945.08,17917.0,17917.0,41.955145
2020-11-20 03:50:00,17917.0,17937.07,17914.73,17933.68,22.068286
2020-11-20 03:51:00,17933.69,17934.56,17915.38,17916.31,39.105602
2020-11-20 03:52:00,17916.02,17926.37,17912.27,17924.18,31.817868
2020-11-20 03:53:00,17924.18,17924.18,17912.27,17919.32,17.95911
2020-11-20 03:54:00,17919.31,17937.13,17919.31,17929.55,36.449895
2020-11-20 03:55:00,17929.55,17947.88,17924.02,17947.88,28.764132
2020-11-20 03:56:00,17947.88,17972.22,17947.88,17971.02,63.497225
2020-11-20 03:57:00,17971.01,17971.02,17953.82,17954.08,29.014909
2020-11-20 03:58:00,17954.07,17958.43,17950.75,17957.05,12.074079
2020-11-20 03:59:00,17956.37,17960.0,17949.16,17955.8,14.086874
2020-11-20 04:00:00,17955.79,17955.79,17929.95,17942.82,23.293799
2020-11-20 04:01:00,17942.82,17954.06,17938.53,17941.78,27.523058
2020-11-20 04:02:00,17941.78,17949.75,17938.85,17946.7,16.734443
2020-11-20 04:03:00,17946.7,17946.7,17930.51,17944.33,16.198415
2020-11-20 04:04:00,17944.33,17950.4,17937.52,17937.91,25.717849
2020-11-20 04:05:00,17937.91,17940.32,17928.63,17928.64,14.899884
2020-11-20 04:06:00,17928.63,17937.62,17920.3,17923.2,25.810809
2020-11-20 04:07:00,17923.2,17926.69,17915.89,17917.47,24.442836
2020-11-20 04:08:00,17917.47,17918.64,17909.27,17916.4,26.193741
2020-11-20 04:09:00,17916.4,17918.64,17904.14,17913.22,26.621874
2020-11-20 04:10:00,17913.24,17931.59,17913.22,17931.59,13.299944
2020-11-20 04:11:00,17930.25,17932.36,17924.58,17932.36,17.251475
2020-11-20 04:12:00,17932.35,17950.0,17932.35,17949.69,11.737282
2020-11-20 04:13:00,17949.69,17964.99,17949.69,17964.83,32.614101
2020-11-20 04:14:00,17964.84,17970.0,17959.28,17968.8,47.897202
2020-11-20 04:15:00,17968.8,17983.91,17968.79,17974.11,63.453733
2020-11-20 04:16:00,17974.11,17997.57,17972.73,17995.61,67.463296
2020-11-20 04:17:00,17995.6,17997.83,17979.21,17994.07,36.963484
2020-11-20 04:18:00,17994.07,17998.0,17975.99,17983.93,100.774989
2020-11-20 04:19:00,17983.92,17992.76,17976.65,17989.63,54.899033
2020-11-20 04:20:00,17989.63,17990.0,17973.24,17978.99,38.106161
2020-11-20 04:21:00,17978.99,17983.69,17968.41,17983.02,28.591015
2020-11-20 04:22:00,17983.03,17998.0,17983.01,17990.56,38.717446
2020-11-20 04:23:00,17990.57,17998.0,17989.64,17995.63,75.338434
2020-11-20 04:24:00,17995.64,17997.67,17987.76,17991.47,19.979994
2020-11-20 04:25:00,17991.61,17991.61,17980.0,17980.0,24.543719
2020-11-20 04:26:00,17980.0,17985.66,17975.87,17981.21,45.369897
2020-11-20 04:27:00,17981.2,17985.66,17977.66,17978.81,32.363931
2020-11-20 04:28:00,17978.81,17985.82,17975.94,17982.31,40.560595
2020-11-20 04:29:00,17982.31,17985.0,17978.8,17979.02,27.573845
2020-11-20 04:30:00,17979.02,17984.47,17975.7,17983.39,29.365535
2020-11-20 04:31:00,17983.39,17983.39,17964.55,17965.61,35.991888
2020-11-20 04:32:00,17965.61,17972.23,17955.28,17970.45,34.31909
2020-11-20 04:33:00,17970.44,17979.4,17963.14,17975.33,48.533594
2020-11-20 04:34:00,17975.34,18000.0,17975.34,17993.77,82.35984
2020-11-20 04:35:00,17994.41,18010.0,17994.4,18009.25,95.999569
2020-11-20 04:36:00,18009.24,18009.75,17999.5,18004.48,35.177956
2020-11-20 04:37:00,18004.49,18004.49,17982.75,17991.24,49.480965
2020-11-20 04:38:00,17991.24,17997.14,17982.8,17992.02,29.644011
2020-11-20 04:39:00,17992.02,18008.76,17989.92,18001.38,49.239465
2020-11-20 04:40:00,18001.38,18001.39,17988.77,17994.09,38.190802
2020-11-20 04:41:00,17994.08,18002.87,17991.0,17992.09,48.43952
2020-11-20 04:42:00,17992.09,18006.18,17991.27,18005.08,24.686627
2020-11-20 04:43:00,18005.08,18006.66,17992.6,17996.66,42.138426
2020-11-20 04:44:00,17996.66,17998.36,17985.37,17987.09,54.038547
2020-11-20 04:45:00,17987.09,17992.36,17975.58,17985.59,80.286263
2020-11-20 04:46:00,17985.6,17990.91,17977.39,17982.33,27.391394
2020-11-20 04:47:00,17982.14,17990.0,17977.54,17985.09,31.814046
2020-11-20 04:48:00,17984.21,17988.76,17979.99,17988.75,18.947506
2020-11-20 04:49:00,17988.75,17988.76,17975.96,17975.96,15.635565
2020-11-20 04:50:00,17975.96,17991.0,17975.96,17987.53,32.679455
2020-11-20 04:51:00,17987.54,17989.92,17980.1,17986.85,24.180411
2020-11-20 04:52:00,17986.85,17990.0,17982.9,17985.28,17.539602
2020-11-20 04:53:00,17985.28,17998.0,17975.39,17997.99,45.802677
2020-11-20 04:54:00,17997.99,18013.04,17989.05,18013.04,40.777172
2020-11-20 04:55:00,18013.07,18025.25,18010.06,18012.77,72.1734
2020-11-20 04:56:00,18012.77,18020.96,18006.25,18019.44,44.826364
2020-11-20 04:57:00,18019.51,18021.32,18010.0,18016.45,38.028752
2020-11-20 04:58:00,18016.44,18025.54,18016.43,18024.99,44.484568
2020-11-20 04:59:00,18024.99,18039.17,18023.57,18023.99,109.669901
2020-11-20 05:00:00,18023.98,18028.94,18002.3,18017.91,59.662668
2020-11-20 05:01:00,18017.91,18017.91,18006.88,18013.65,46.644637
2020-11-20 05:02:00,18013.65,18013.66,17995.56,17998.29,50.649303
2020-11-20 05:03:00,17998.29,18008.79,17996.61,17997.53,23.814069
2020-11-20 05:04:00,17997.53,18000.47,17990.77,17993.15,27.739325
2020-11-20 05:05:00,17993.15,18000.0,17988.06,17997.0,23.765679
2020-11-20 05:06:00,17997.0,18004.6,17988.67,17990.11,22.622868
2020-11-20 05:07:00,17990.11,17992.82,17975.0,17985.64,45.829424
2020-11-20 05:08:00,17987.8,17991.25,17965.17,17982.71,64.134545
2020-11-20 05:09:00,17982.7,17982.71,17967.26,17977.11,23.891921
2020-11-20 05:10:00,17977.11,17985.03,17969.38,17983.07,35.086833
2020-11-20 05:11:00,17983.07,17983.07,17964.99,17978.62,31.693915
2020-11-20 05:12:00,17978.63,17981.78,17971.26,17978.82,24.43361
2020-11-20 05:13:00,17978.82,17986.22,17972.91,17983.06,52.476359
2020-11-20 05:14:00,17983.05,17984.04,17971.72,17976.24,27.038092
2020-11-20 05:15:00,17976.24,17983.55,17976.23,17982.33,12.997857
2020-11-20 05:16:00,17982.33,17991.43,17978.0,17986.03,27.952421
2020-11-20 05:17:00,17986.02,17995.22,17986.02,17993.81,22.134884
2020-11-20 05:18:00,17993.81,18000.0,17992.24,17999.99,24.008014
2020-11-20 05:19:00,17999.98,17999.99,17988.54,17999.99,28.876171
2020-11-20 05:20:00,17999.99,18003.93,17997.0,18002.21,33.004541
2020-11-20 05:21:00,18002.21,18002.21,17980.08,17989.91,39.137692
2020-11-20 05:22:00,17989.9,17994.5,17983.0,17994.48,28.472012
2020-11-20 05:23:00,17994.48,18003.17,17989.61,17999.83,19.421431
2020-11-20 05:24:00,17999.83,18020.0,17999.82,18019.97,33.758269
2020-11-20 05:25:00,18019.98,18027.58,18016.07,18026.14,32.685363
2020-11-20 05:26:00,18026.13,18077.9,18026.13,18073.94,215.703866
2020-11-20 05:27:00,18073.95,18099.52,18070.03,18099.51,115.042964
2020-11-20 05:28:00,18099.51,18100.0,18041.3,18065.4,139.600426
2020-11-20 05:29:00,18065.39,18074.09,18036.34,18047.34,40.424779
2020-11-20 05:30:00,18047.33,18048.04,18008.16,18008.16,45.813037
2020-11-20 05:31:00,18008.16,18012.48,17970.45,17973.73,80.137362
2020-11-20 05:32:00,17973.73,17981.26,17956.62,17964.54,70.418025
2020-11-20 05:33:00,17964.55,17973.53,17912.13,17973.53,168.282624
2020-11-20 05:34:00,17971.9,17992.24,17964.6,17978.59,102.985335
2020-11-20 05:35:00,17978.59,17979.54,17941.26,17943.92,66.455495
2020-11-20 05:36:00,17943.92,17957.21,17931.56,17943.93,62.512689
2020-11-20 05:37:00,17943.08,17950.0,17934.0,17940.39,26.707533
2020-11-20 05:38:00,17940.39,17950.0,17930.37,17941.39,25.715345
2020-11-20 05:39:00,17941.39,17970.0,17941.39,17945.64,36.35968
2020-11-20 05:40:00,17945.86,17947.95,17930.57,17940.38,68.785014
2020-11-20 05:41:00,17940.38,17960.62,17940.38,17957.3,27.757169
2020-11-20 05:42:00,17958.5,17963.85,17930.0,17930.73,71.875361
2020-11-20 05:43:00,17930.72,17949.94,17930.0,17939.62,49.484978
2020-11-20 05:44:00,17939.62,17940.53,17920.03,17923.84,44.382122
2020-11-20 05:45:00,17923.85,17932.69,17910.21,17916.14,52.681436
2020-11-20 05:46:00,17916.15,17933.21,17915.85,17926.39,28.965389
2020-11-20 05:47:00,17926.39,17931.56,17909.09,17915.0,29.27835
2020-11-20 05:48:00,17915.0,17925.76,17914.16,17922.41,43.821838
2020-11-20 05:49:00,17922.42,17932.93,17922.42,17926.64,25.315688
2020-11-20 05:50:00,17926.65,17940.0,17920.34,17924.4,24.827905
2020-11-20 05:51:00,17924.4,17930.0,17913.17,17913.18,25.026624
2020-11-20 05:52:00,17913.18,17919.75,17885.0,17887.35,130.945575
2020-11-20 05:53:00,17887.35,17891.01,17871.64,17887.65,95.379679
2020-11-20 05:54:00,17887.66,17908.59,17887.65,17908.59,39.12634
2020-11-20 05:55:00,17908.59,17915.7,17891.01,17893.29,24.394765
2020-11-20 05:56:00,17893.28,17898.19,17886.8,17893.67,53.295021
2020-11-20 05:57:00,17893.67,17924.52,17893.14,17919.12,68.031916
2020-11-20 05:58:00,17919.12,17926.14,17900.01,17918.22,49.576637
2020-11-20 05:59:00,17918.72,17929.99,17918.45,17928.48,17.986953
2020-11-20 06:00:00,17928.55,17951.95,17926.43,17949.86,54.993713
2020-11-20 06:01:00,17949.85,17949.86,17920.0,17923.45,50.246543
2020-11-20 06:02:00,17923.44,17923.44,17920.0,17923.01,12.649762
2020-11-20 06:03:00,17923.0,17923.01,17900.0,17900.01,34.429593
2020-11-20 06:04:00,17900.0,17906.07,17900.0,17900.74,20.046287
2020-11-20 06:05:00,17900.74,17901.63,17879.0,17886.13,86.211206
2020-11-20 06:06:00,17886.13,17886.24,17873.85,17882.45,30.856429
